microorganism	locus_tag	log2FoldChange	padj	diffexpr
B. breve	BBBR_1501	-6.43758450099364	2.54407757845812e-20	Downregulated
B. breve	BBBR_1757	-9.05950803783445	2.95940304526854e-20	Downregulated
B. breve	BBBR_0869	-8.28639926915893	3.03501250430521e-20	Downregulated
B. breve	BBBR_0331	-6.95110601152312	3.13340271414889e-20	Downregulated
B. breve	BBBR_1537	-7.19206937599212	3.37477834445888e-20	Downregulated
B. breve	BBBR_1893	-6.03227278636803	3.44573629152742e-20	Downregulated
B. breve	BBBR_1539	-7.98450177326089	3.81711837249506e-20	Downregulated
B. breve	BBBR_1753	-7.9155024050174	3.95664017357082e-20	Downregulated
B. breve	BBBR_1229	-10.6762141493171	4.03449237540399e-20	Downregulated
B. breve	BBBR_1417	-9.49559674941099	4.23914649548977e-20	Downregulated
B. breve	BBBR_0286	-8.64862349812459	4.25535213294656e-20	Downregulated
B. breve	BBBR_1833	-6.18228867159263	5.39531892138473e-20	Downregulated
B. breve	BBBR_0724	-8.02471374464742	6.54118810480458e-20	Downregulated
B. breve	BBBR_1246	-7.49908416866019	6.9924834427514e-20	Downregulated
B. breve	BBBR_0634	-6.87791340297423	8.71766715553671e-20	Downregulated
B. breve	BBBR_0711	-10.1622981570945	9.45749751633442e-20	Downregulated
B. breve	BBBR_1847	-6.49428057909185	1.16128182805669e-19	Downregulated
B. breve	BBBR_1630	-8.09519540537174	1.90902626425002e-19	Downregulated
B. breve	BBBR_0006	-9.68369605097184	2.2068534506089e-19	Downregulated
B. bifidum	BbifJCM1254_08470	-2.59446850939371	2.39671059600254e-19	Downregulated
B. breve	BBBR_1242	-6.24838734125687	3.05581984955392e-19	Downregulated
B. breve	BBBR_0682	-7.98035718955517	3.05581984955392e-19	Downregulated
B. breve	BBBR_1363	-6.53337955918161	3.10071812842726e-19	Downregulated
B. breve	BBBR_0921	-7.59699554369379	5.23463077813978e-19	Downregulated
B. breve	BBBR_1912	-6.648691806639	5.72484077229447e-19	Downregulated
B. breve	BBBR_1577	-8.4248086321551	5.77232921375478e-19	Downregulated
B. breve	BBBR_0641	-7.43123150606162	6.05796371296715e-19	Downregulated
B. breve	BBBR_0126	-7.87056519996722	6.43538524029552e-19	Downregulated
B. breve	BBBR_1652	-7.72515023349542	7.49545356315597e-19	Downregulated
B. breve	BBBR_0670	-10.9775238183109	9.21271738155206e-19	Downregulated
B. breve	BBBR_0861	-7.59035873757307	9.37419152770816e-19	Downregulated
B. breve	BBBR_1194	-9.55958259829067	1.10627246335068e-18	Downregulated
B. breve	BBBR_0228	-7.30835144133655	1.1683326441094e-18	Downregulated
B. breve	BBBR_1320	-8.03759858499216	1.25824309442272e-18	Downregulated
B. breve	BBBR_1419	-7.13260251318207	1.29846549142704e-18	Downregulated
B. breve	BBBR_0867	-9.036908523288	1.3303721896564e-18	Downregulated
B. infantis	Blon_2284	-6.81413104430777	1.50792879436488e-18	Downregulated
B. breve	BBBR_1212	-10.209202404135	1.55018146837712e-18	Downregulated
B. breve	BBBR_0261	-7.49265735307813	1.69616577290834e-18	Downregulated
B. breve	BBBR_0924	-7.10517883944731	1.79528644050482e-18	Downregulated
B. breve	BBBR_0354	-6.40197179406142	1.93751241235759e-18	Downregulated
B. breve	BBBR_1655	-7.41811679703178	2.02621397153888e-18	Downregulated
P. acidilactici	HN015_01130	-4.37782208926099	2.18687682579236e-18	Downregulated
B. breve	BBBR_1322	-8.72306663256382	2.54830360780403e-18	Downregulated
B. breve	BBBR_1158	-8.72558181617726	2.65565206838848e-18	Downregulated
B. infantis	Blon_2421	-4.82247346043776	2.72234991792988e-18	Downregulated
B. bifidum	BbifJCM1254_13420	-2.70048847456611	3.14752724469529e-18	Downregulated
B. breve	BBBR_1054	-8.04791896749549	3.14752724469529e-18	Downregulated
B. breve	BBBR_0943	-7.55014845109484	3.33154296699549e-18	Downregulated
B. breve	BBBR_0762	-7.56095543017119	3.7276483189688e-18	Downregulated
B. breve	BBBR_1532	-7.57447750649875	4.46050894828388e-18	Downregulated
B. breve	BBBR_0049	-6.93773272744524	4.75460952383483e-18	Downregulated
B. breve	BBBR_1836	-10.0038685161149	4.75734772352318e-18	Downregulated
B. breve	BBBR_1633	-9.73635973985972	4.77260515031133e-18	Downregulated
B. breve	BBBR_0578	-8.18755884052507	4.80054245005028e-18	Downregulated
B. breve	BBBR_1575	-9.30148561160563	4.83399690115926e-18	Downregulated
B. breve	BBBR_1585	-9.46739444409914	5.07469452094787e-18	Downregulated
B. breve	BBBR_1538	-8.61610711451799	5.09426519489028e-18	Downregulated
B. breve	BBBR_1902	-10.7403874082916	5.84591635032385e-18	Downregulated
B. breve	BBBR_1433	-9.84753197967964	6.04971832862036e-18	Downregulated
B. bifidum	BbifJCM1254_14950	-3.55614850826162	6.08982392676542e-18	Downregulated
B. breve	BBBR_0453	-5.09841550070027	6.38695476358451e-18	Downregulated
B. breve	BBBR_1773	-5.1288360784403	7.48108815605485e-18	Downregulated
B. breve	BBBR_0202	-7.84547596931201	9.42620153629735e-18	Downregulated
B. breve	BBBR_1677	-7.43763933232868	9.81972428413668e-18	Downregulated
B. breve	BBBR_0633	-7.47137169663158	9.82443998825468e-18	Downregulated
B. breve	BBBR_0226	-6.68897893226081	1.01235813328141e-17	Downregulated
B. breve	BBBR_0152	-10.6312804060855	1.07546985103091e-17	Downregulated
B. breve	BBBR_1346	-6.48328498309846	1.07546985103091e-17	Downregulated
B. breve	BBBR_0092	-5.78638551011818	1.0870426800564e-17	Downregulated
B. breve	BBBR_1250	-6.45284055425218	1.24920360750405e-17	Downregulated
B. breve	BBBR_0476	-7.28378480528116	1.32611911793985e-17	Downregulated
B. breve	BBBR_0002	-9.47848823601966	1.63995130641091e-17	Downregulated
B. breve	BBBR_0779	-12.7493694598643	1.67056617411576e-17	Downregulated
B. breve	BBBR_0743	-8.52598117059095	1.71902416795107e-17	Downregulated
B. breve	BBBR_0237	-8.21452692176098	2.05298901425099e-17	Downregulated
B. breve	BBBR_0080	-8.5210916401357	2.05903044244065e-17	Downregulated
B. breve	BBBR_1317	-8.30735652850041	2.17402359996184e-17	Downregulated
B. breve	BBBR_0333	-9.84151731707344	2.77935373662456e-17	Downregulated
B. breve	BBBR_1540	-7.87868898646621	2.97990197743103e-17	Downregulated
B. breve	BBBR_0992	-7.10034323031788	3.3182152864677e-17	Downregulated
B. breve	BBBR_0961	-10.0069024770273	3.4926911825758e-17	Downregulated
B. breve	BBBR_0067	-4.84373556684156	3.55059122044632e-17	Downregulated
B. breve	BBBR_0576	-9.35469265546956	3.68038621376351e-17	Downregulated
B. breve	BBBR_0256	-8.31499278824694	3.7219685401133e-17	Downregulated
B. breve	BBBR_1688	-6.35898224989099	3.74204709067637e-17	Downregulated
B. breve	BBBR_0620	-7.70034078597735	3.83482834697631e-17	Downregulated
B. breve	BBBR_1394	-6.41405244090968	3.95279234953931e-17	Downregulated
B. breve	BBBR_1572	-7.80240364302127	3.99705241189893e-17	Downregulated
B. breve	BBBR_0231	-7.60492149310836	4.0862389392043e-17	Downregulated
B. breve	BBBR_1859	-7.70471482385055	4.81081165861713e-17	Downregulated
B. breve	BBBR_0938	-9.08164485007205	4.8915286797819e-17	Downregulated
B. bifidum	BbifJCM1254_14650	-2.49518333624857	5.01115324021447e-17	Downregulated
B. breve	BBBR_0903	-5.31977771221352	5.28318129075856e-17	Downregulated
B. breve	BBBR_0630	-7.34954555309126	6.5918709746275e-17	Downregulated
B. breve	BBBR_0873	-8.29263715854954	9.14655837936315e-17	Downregulated
B. breve	BBBR_1354	-5.4372778487049	1.1741591096781e-16	Downregulated
B. breve	BBBR_0968	-8.31115148547176	1.26014592930003e-16	Downregulated
B. breve	BBBR_1392	-6.56832506071755	1.30073286772717e-16	Downregulated
B. breve	BBBR_0077	-6.95592765982026	1.31984004173279e-16	Downregulated
B. breve	BBBR_0402	-6.49180850137887	1.32585929603502e-16	Downregulated
B. breve	BBBR_1692	-6.44666289648257	1.44895129073668e-16	Downregulated
B. breve	BBBR_1790	-8.49453968887244	1.57511397876893e-16	Downregulated
B. breve	BBBR_0932	-5.55549101712535	1.62034861490564e-16	Downregulated
B. breve	BBBR_1581	-12.3612779059716	1.62441531395127e-16	Downregulated
B. breve	BBBR_0971	-9.69469883101211	1.81416752049177e-16	Downregulated
B. breve	BBBR_1249	-9.91237040905988	1.98173767714523e-16	Downregulated
B. breve	BBBR_0758	-5.66734338801752	2.52281731271632e-16	Downregulated
B. infantis	Blon_0141	-5.90421065645356	3.00795650387821e-16	Downregulated
B. breve	BBBR_0726	-9.70621818361391	3.0150424789498e-16	Downregulated
B. breve	BBBR_1413	-5.89221372602447	3.07059495409981e-16	Downregulated
B. breve	BBBR_0972	-8.30901283813528	3.10683589119116e-16	Downregulated
B. breve	BBBR_1434	-8.30436622005461	3.26559727218284e-16	Downregulated
B. breve	BBBR_0201	-5.20437369858487	3.49357626377345e-16	Downregulated
B. breve	BBBR_0978	-6.97981384023072	3.52192231480532e-16	Downregulated
B. breve	BBBR_0527	-8.77846821337467	3.87208562503622e-16	Downregulated
