microorganism	locus_tag	log2FoldChange	padj	diffexpr
B. breve	BBBR_0296	-4.97833744259886	0.00131300166804763	Downregulated
L. symbiosum	HMPREF9475_02372	-4.20886798442482	0.00131786995130647	Downregulated
B. infantis	Blon_1663	-2.68534962472328	0.00131883210763941	Downregulated
B. infantis	Blon_2012	-4.89739465672291	0.00132143199215495	Downregulated
B. infantis	Blon_1995	-4.96376816036644	0.0013217649272287	Downregulated
B. breve	BBBR_0986	-4.78439144339079	0.00132820626582083	Downregulated
B. breve	BBBR_1750	-4.600634016608	0.00133016179237024	Downregulated
B. infantis	Blon_1594	-5.26250332641052	0.00133377550517865	Downregulated
B. breve	BBBR_1706	-4.86059380358241	0.00133874610391941	Downregulated
B. breve	BBBR_1770	-2.62867779753759	0.00134811942786784	Downregulated
B. infantis	Blon_2354	-5.22299303356347	0.00135265090362012	Downregulated
B. breve	BBBR_1389	-3.72620059726258	0.00135484834211954	Downregulated
L. symbiosum	HMPREF9475_01257	-3.26585102862764	0.00135907284836781	Downregulated
B. bifidum	BbifJCM1254_17250	-5.1925374488339	0.00136023019192618	Downregulated
L. symbiosum	HMPREF9475_01196	-3.16775021768288	0.00136564948508164	Downregulated
B. infantis	Blon_0715	-4.88878884366496	0.00138851920029585	Downregulated
B. bifidum	BbifJCM1254_05590	-4.91921381618581	0.00139681370171163	Downregulated
L. symbiosum	HMPREF9475_02967	-3.15131889343258	0.00139693391878108	Downregulated
B. breve	BBBR_1373	-5.51020551274695	0.00140177082156848	Downregulated
B. infantis	Blon_2145	-6.10978426957134	0.00140625307378354	Downregulated
B. bifidum	BbifJCM1254_00740	-4.60224442526259	0.00141037796983865	Downregulated
L. symbiosum	HMPREF9475_02382	-3.43607194103899	0.00141391962822757	Downregulated
B. infantis	Blon_0179	-5.70784573789311	0.00141489047187953	Downregulated
B. infantis	Blon_0103	-4.99069281524295	0.0014155844454579	Downregulated
B. infantis	Blon_1645	-5.29260368294366	0.00142125754351176	Downregulated
B. thetaiotaomicron	BT_1487	4.63422179383277	0.00142262632228676	Upregulated
L. symbiosum	HMPREF9475_01093	-3.52385573302577	0.00143408573071198	Downregulated
