microorganism	locus_tag	log2FoldChange	padj	diffexpr
B. breve	BBBR_1898	-4.07483261038269	8.38131846729738e-07	Downregulated
B. breve	BBBR_1323	-3.44117021723505	8.53562648721811e-07	Downregulated
B. breve	BBBR_0933	-3.92188823545222	8.91949496589592e-07	Downregulated
B. breve	BBBR_1598	-2.86197833564751	9.07338043885921e-07	Downregulated
B. breve	BBBR_1392	-3.18159485853025	9.40530310639571e-07	Downregulated
B. breve	BBBR_0132	-4.33223264566517	9.4126443799946e-07	Downregulated
B. breve	BBBR_1428	-3.92531398727555	9.57335223800808e-07	Downregulated
B. breve	BBBR_1739	-4.3137386875868	9.81767561928732e-07	Downregulated
B. breve	BBBR_0061	-4.61975677390899	9.96642789385183e-07	Downregulated
B. breve	BBBR_0870	-3.63614874175208	1.03492129603624e-06	Downregulated
B. breve	BBBR_0035	-4.80543633157418	1.06634183297824e-06	Downregulated
B. breve	BBBR_0888	-2.63999459830739	1.09270679534226e-06	Downregulated
B. breve	BBBR_1600	-3.59497971385028	1.09270679534226e-06	Downregulated
B. breve	BBBR_1674	-3.83288647484339	1.11144245543354e-06	Downregulated
B. breve	BBBR_0195	-3.70861149781343	1.11168706928006e-06	Downregulated
B. breve	BBBR_1225	-4.28811683137377	1.11168706928006e-06	Downregulated
B. breve	BBBR_0453	-2.7982333308077	1.12054803662233e-06	Downregulated
B. breve	BBBR_0695	-4.33492071468475	1.15300195868784e-06	Downregulated
B. breve	BBBR_1872	-3.6495857015375	1.16737742231787e-06	Downregulated
B. breve	BBBR_0321	-5.72450740150721	1.21174743605441e-06	Downregulated
B. breve	BBBR_0484	-4.56007321041986	1.25397006092265e-06	Downregulated
B. breve	BBBR_1881	-4.34790586594004	1.25985996378558e-06	Downregulated
B. breve	BBBR_1868	-3.68382907531722	1.31581252570437e-06	Downregulated
B. breve	BBBR_1915	-4.18486323369109	1.40592932082053e-06	Downregulated
B. breve	BBBR_1632	-3.81417594243767	1.41470543255716e-06	Downregulated
B. breve	BBBR_0916	-3.64533614359473	1.5288828573192e-06	Downregulated
B. breve	BBBR_0401	-3.61575497313152	1.57021855193685e-06	Downregulated
B. breve	BBBR_1429	-5.20278898051623	1.60088257087088e-06	Downregulated
B. breve	BBBR_0200	-5.8351892066954	1.60655841886785e-06	Downregulated
B. breve	BBBR_1583	-5.21321084272764	1.62923958375454e-06	Downregulated
B. breve	BBBR_1424	-3.8622783689728	1.67203970469536e-06	Downregulated
B. breve	BBBR_1394	-2.50453045483522	1.69548515167994e-06	Downregulated
B. breve	BBBR_0946	-3.8522462615937	1.70497899782014e-06	Downregulated
B. breve	BBBR_1383	-3.75702800368806	1.73212584484224e-06	Downregulated
B. breve	BBBR_0949	-3.85437522156507	1.78840790612998e-06	Downregulated
B. breve	BBBR_1078	-5.02402818951311	1.80330953066789e-06	Downregulated
B. breve	BBBR_1439	-5.26946374262046	1.90459023995313e-06	Downregulated
B. breve	BBBR_1734	-3.59673772289741	1.97082277448762e-06	Downregulated
B. breve	BBBR_0745	-3.6960379616339	2.03396327616208e-06	Downregulated
B. breve	BBBR_0934	-3.98183520677734	2.04173691227572e-06	Downregulated
B. breve	BBBR_0881	-4.94879274513904	2.14477104245817e-06	Downregulated
B. breve	BBBR_0178	-5.07434611322828	2.17797790494797e-06	Downregulated
B. breve	BBBR_0665	-4.69188166497019	2.20621689643006e-06	Downregulated
B. breve	BBBR_1146	-3.04694798187543	2.39496387459968e-06	Downregulated
B. breve	BBBR_1087	-3.02657142545809	2.41862431266984e-06	Downregulated
B. breve	BBBR_1745	-4.54141002368818	2.4766370400027e-06	Downregulated
B. breve	BBBR_1186	-5.02019044457759	2.52253836612616e-06	Downregulated
B. breve	BBBR_0316	-4.48569216598455	2.66333086058374e-06	Downregulated
B. breve	BBBR_1227	-3.65912185062769	2.68053255968765e-06	Downregulated
B. breve	BBBR_1240	-5.11878333904603	2.7909165589224e-06	Downregulated
B. breve	BBBR_0598	-4.27100176806248	2.8766247745178e-06	Downregulated
B. breve	BBBR_0531	-5.74404631423413	2.88170092315963e-06	Downregulated
B. breve	BBBR_1561	-3.84529813538574	2.91567665717155e-06	Downregulated
B. breve	BBBR_0194	-3.66234251294077	2.98017090611268e-06	Downregulated
B. breve	BBBR_0666	-4.62588764397331	3.07119231522071e-06	Downregulated
B. breve	BBBR_0290	-2.91658014652134	3.29789499456837e-06	Downregulated
B. breve	BBBR_0468	-4.5577778060545	3.29789499456837e-06	Downregulated
B. breve	BBBR_0163	-3.52875771918294	3.45316709284474e-06	Downregulated
B. breve	BBBR_1903	-5.04616874159543	3.56310714997526e-06	Downregulated
B. breve	BBBR_0150	-3.88101061445302	3.73019776240298e-06	Downregulated
B. breve	BBBR_0494	-4.52926609463906	3.78168324963674e-06	Downregulated
B. breve	BBBR_0337	-4.10744097170047	4.067588823007e-06	Downregulated
B. breve	BBBR_0777	-3.62214230530103	4.32901726897916e-06	Downregulated
B. breve	BBBR_0411	-3.29848338990196	4.41381093590943e-06	Downregulated
B. breve	BBBR_0893	-5.11394890286561	4.5609432538806e-06	Downregulated
B. breve	BBBR_1213	-8.19761280932912	4.81984818646726e-06	Downregulated
B. breve	BBBR_0885	-4.56370354926004	5.07993339513399e-06	Downregulated
B. breve	BBBR_1827	-3.69672715161839	5.22977784561058e-06	Downregulated
B. breve	BBBR_1882	-5.64010476953283	5.75630138293712e-06	Downregulated
B. breve	BBBR_0940	-3.83500195347666	5.82315397430477e-06	Downregulated
B. breve	BBBR_0403	-3.84285005200296	5.89742360764643e-06	Downregulated
B. breve	BBBR_1371	-4.42091948277037	5.98862886489829e-06	Downregulated
B. breve	BBBR_1874	-5.63906319914332	6.0428056391312e-06	Downregulated
B. breve	BBBR_0918	-5.55038388594301	6.19729091332105e-06	Downregulated
B. breve	BBBR_1914	-4.56008050852859	6.31307225326012e-06	Downregulated
B. breve	BBBR_1518	-4.50616369366376	6.46088488254981e-06	Downregulated
B. breve	BBBR_1494	-3.99609158960115	6.90845622662744e-06	Downregulated
B. breve	BBBR_0749	-4.58168951458325	7.14522091647887e-06	Downregulated
B. breve	BBBR_1825	-3.43246646958793	7.23170796535637e-06	Downregulated
B. breve	BBBR_1208	-3.9490906195283	7.37434537518724e-06	Downregulated
B. breve	BBBR_0020	-4.32365299509024	7.67490139756185e-06	Downregulated
B. breve	BBBR_1870	-3.24623250040136	8.18001928367297e-06	Downregulated
B. breve	BBBR_0951	-4.40998306298009	8.69206651338275e-06	Downregulated
B. breve	BBBR_0460	-4.07433356549559	9.99603497665777e-06	Downregulated
B. breve	BBBR_0175	-3.50735917893924	1.00387739785701e-05	Downregulated
B. breve	BBBR_1853	-3.40929618649817	1.02230053964293e-05	Downregulated
B. breve	BBBR_1162	-3.47597076018489	1.04617344968635e-05	Downregulated
B. breve	BBBR_1381	-3.85378955756595	1.08348921111018e-05	Downregulated
B. breve	BBBR_0084	-4.36753660498554	1.08387313436629e-05	Downregulated
B. breve	BBBR_1384	-5.04824856373905	1.10755872590492e-05	Downregulated
B. breve	BBBR_1198	-4.16336808425521	1.12053746118096e-05	Downregulated
B. breve	BBBR_1636	-2.86979463275212	1.18175466656851e-05	Downregulated
B. breve	BBBR_0312	-3.36596283397521	1.23392413077055e-05	Downregulated
B. breve	BBBR_0012	-6.62203503304615	1.32307338123913e-05	Downregulated
B. breve	BBBR_1855	-3.91677263888559	1.33437195374276e-05	Downregulated
B. breve	BBBR_0186	-4.28931594922938	1.35813507646864e-05	Downregulated
B. breve	BBBR_0783	-4.2993361690704	1.37276077034435e-05	Downregulated
B. breve	BBBR_0133	-3.38544399420414	1.39673712026505e-05	Downregulated
B. breve	BBBR_0858	-3.22878355797816	1.40764348085421e-05	Downregulated
B. breve	BBBR_0446	-3.92425047792262	1.46288661878549e-05	Downregulated
B. breve	BBBR_0892	-4.08656684293327	1.46503431203981e-05	Downregulated
B. breve	BBBR_1331	-4.08034077326645	1.53978854570883e-05	Downregulated
B. breve	BBBR_0925	-3.90698714367386	1.54185499650418e-05	Downregulated
B. breve	BBBR_0530	-2.69902961890782	1.5670295584306e-05	Downregulated
B. breve	BBBR_1426	-5.83726285387827	1.58305837525148e-05	Downregulated
B. breve	BBBR_1622	-3.51521127232211	1.59654103871944e-05	Downregulated
B. breve	BBBR_0575	-4.19908591562734	1.6794324132121e-05	Downregulated
B. breve	BBBR_0243	-4.21392704554913	1.70311662560334e-05	Downregulated
B. breve	BBBR_0646	-5.82402090396879	1.7991232171854e-05	Downregulated
B. breve	BBBR_0430	-4.58927092604005	1.85988676592624e-05	Downregulated
B. breve	BBBR_1839	-3.41229018351655	1.90193593694692e-05	Downregulated
B. breve	BBBR_0942	-3.29465165309799	1.92213264337416e-05	Downregulated
B. breve	BBBR_0444	-2.94295682898995	1.97840027276087e-05	Downregulated
B. breve	BBBR_0417	-6.47614229048833	1.99761922193549e-05	Downregulated
B. breve	BBBR_1762	-3.3950904334584	2.05620966913473e-05	Downregulated
B. breve	BBBR_0766	-3.8849848716197	2.11282605809412e-05	Downregulated
B. breve	BBBR_0592	-5.45734900011744	2.13756580190005e-05	Downregulated
B. breve	BBBR_1370	-3.582843956149	2.16579584616871e-05	Downregulated
B. breve	BBBR_0784	-3.9944260477851	2.17206780495729e-05	Downregulated
B. breve	BBBR_1491	-4.4154705691317	2.25183852668603e-05	Downregulated
B. breve	BBBR_1693	-4.61319335250435	2.34136465451688e-05	Downregulated
B. breve	BBBR_1861	-3.97389112305889	2.36044955831637e-05	Downregulated
B. breve	BBBR_1916	-3.84843749106552	2.3792394482472e-05	Downregulated
B. breve	BBBR_0681	-4.29855865988928	2.42296316262781e-05	Downregulated
B. breve	BBBR_0926	-3.85797165759495	2.43706465248594e-05	Downregulated
B. breve	BBBR_1929	-3.93003591856115	2.46115867749674e-05	Downregulated
B. breve	BBBR_0767	-3.79621020744152	2.5717911823432e-05	Downregulated
B. breve	BBBR_1805	-4.1149836756366	2.64290663977093e-05	Downregulated
B. breve	BBBR_1481	-3.26709889981994	2.67125847267948e-05	Downregulated
B. breve	BBBR_0756	-3.01422947947554	2.68481889554447e-05	Downregulated
B. breve	BBBR_1348	-2.75102088271722	2.69298591807253e-05	Downregulated
B. breve	BBBR_1536	-3.48077486963923	2.81482542694241e-05	Downregulated
B. breve	BBBR_0092	-2.49063669874383	2.84300253718689e-05	Downregulated
B. breve	BBBR_0008	-4.14579373675945	2.87898641050387e-05	Downregulated
B. breve	BBBR_0864	-4.20757151373592	2.91178501488774e-05	Downregulated
B. breve	BBBR_1188	-3.60671844429607	2.91534554539276e-05	Downregulated
B. breve	BBBR_0879	-3.91661730605737	2.9414349966999e-05	Downregulated
B. breve	BBBR_1858	-3.00949517201497	3.13292250759645e-05	Downregulated
B. breve	BBBR_0075	-4.91721253547664	3.25775887889769e-05	Downregulated
B. breve	BBBR_0443	-5.51052078811482	3.27815110492845e-05	Downregulated
B. thetaiotaomicron	BT_1142	-4.84473707363361	3.38422274484148e-05	Downregulated
B. breve	BBBR_1555	-3.56259544386338	3.58011029854453e-05	Downregulated
B. breve	BBBR_1571	-3.7588624424976	3.76260707352346e-05	Downregulated
B. breve	BBBR_0657	-3.20529626824461	3.79775935572915e-05	Downregulated
B. breve	BBBR_0368	-4.12109093240287	3.89300471658836e-05	Downregulated
B. breve	BBBR_0750	-6.94390639704888	4.10474484043366e-05	Downregulated
B. breve	BBBR_1747	-4.58182367821213	4.42084103768115e-05	Downregulated
B. breve	BBBR_0230	-5.42286218541945	4.45596742950268e-05	Downregulated
B. breve	BBBR_0147	-2.96320982195539	4.53773735130268e-05	Downregulated
B. breve	BBBR_1088	-5.03880857250925	4.62427738542917e-05	Downregulated
B. breve	BBBR_0708	-4.36884613155404	4.70165588897503e-05	Downregulated
