microorganism	locus_tag	log2FoldChange	padj	diffexpr
E. coli	b1188	-4.15353177566154	1.57576080116608e-08	Downregulated
E. coli	b4002	-2.74007061860961	1.79417108245448e-08	Downregulated
B. bifidum	BbifJCM1254_13360	2.35937517831816	1.8191051322815e-08	Upregulated
E. coli	b3100	-2.81207742695837	1.98187545163286e-08	Downregulated
E. coli	b3448	-2.5633031751706	2.06181334886367e-08	Downregulated
B. infantis	Blon_0143	9.73181418540435	2.16166432066928e-08	Upregulated
E. coli	b2080	-3.9221278866537	2.31644836210912e-08	Downregulated
E. coli	b3494	-3.2207508108056	2.33927327414545e-08	Downregulated
E. coli	b1182	-4.02585489808259	2.4195186414257e-08	Downregulated
E. coli	b2663	-3.87836644986248	2.8561492913462e-08	Downregulated
E. coli	b2662	-3.43683113227165	3.83957066052987e-08	Downregulated
E. coli	b4128	-2.39333842916012	4.60626487117652e-08	Downregulated
E. coli	b1783	-3.86700193327811	4.88853361679625e-08	Downregulated
E. coli	b4069	-3.53100749533508	5.19341962776313e-08	Downregulated
B. infantis	Blon_0102	9.61958908712212	5.6535379486404e-08	Upregulated
E. coli	b0643	-3.33632272783132	6.79150001317679e-08	Downregulated
E. coli	b4068	-4.30737856849036	7.41167015912924e-08	Downregulated
B. infantis	Blon_0694	9.21493650452479	7.41167015912924e-08	Upregulated
E. coli	b3600	-2.51503799815156	7.41167015912924e-08	Downregulated
E. coli	b0385	-2.47668247955751	7.85295943780969e-08	Downregulated
E. coli	b1454	-3.73447836521043	8.25633898642719e-08	Downregulated
E. coli	b1646	-2.71165638999038	1.01698611593532e-07	Downregulated
E. coli	b1493	-5.64110184503643	1.01719910474146e-07	Downregulated
E. coli	b1681	-3.53266458280402	1.0780202768348e-07	Downregulated
E. coli	b1166	-4.12762910752141	1.42038304722865e-07	Downregulated
E. coli	b1896	-3.46923916927649	1.68272172853635e-07	Downregulated
E. coli	b2804	-2.88768476275417	2.0038646878766e-07	Downregulated
E. coli	b4337	-2.62652695947829	2.0038646878766e-07	Downregulated
E. coli	b3453	-3.97542167604173	2.70091547481501e-07	Downregulated
E. coli	b2673	-5.13246295221872	2.75297865741033e-07	Downregulated
E. coli	b4484	-2.27665521742947	3.03466918309786e-07	Downregulated
E. coli	b0313	-2.07420736826824	3.1298674975706e-07	Downregulated
B. bifidum	BbifJCM1254_08750	2.40036197802059	3.41978888444091e-07	Upregulated
E. coli	b0487	-2.70049033828295	3.6821518502347e-07	Downregulated
E. coli	b2135	-4.05552184412182	3.71378925382199e-07	Downregulated
E. coli	b1746	-3.24358507912381	4.14451690149281e-07	Downregulated
E. coli	b1167	-4.41786566030822	4.15982008568436e-07	Downregulated
E. coli	b3599	-2.25596377071479	4.59013060389024e-07	Downregulated
E. coli	b1684	-3.7790762610616	4.67568443682653e-07	Downregulated
E. coli	b1378	-2.52476183787492	5.51037327358242e-07	Downregulated
E. coli	b3093	-2.82449343957924	6.04779229643308e-07	Downregulated
E. coli	b3239	-3.83966700344038	6.74406260351574e-07	Downregulated
E. coli	b1897	-3.66011252153087	7.15690920768332e-07	Downregulated
E. coli	b2802	-3.56025793049681	7.38030484582485e-07	Downregulated
E. coli	b4107	-4.11093051083195	8.83259783090466e-07	Downregulated
E. coli	b4014	-2.41035656682994	8.89523254987706e-07	Downregulated
E. coli	b0869	-2.01607501021232	9.11405046240016e-07	Downregulated
E. coli	b3515	-4.58915096954307	9.33623605601782e-07	Downregulated
E. coli	b1951	3.38952030068187	1.01555403597295e-06	Upregulated
E. coli	b1064	-2.35123818967108	1.03991787687032e-06	Downregulated
E. coli	b0384	-3.271003088752	1.14037187785528e-06	Downregulated
B. bifidum	BbifJCM1254_10750	3.47261008607369	1.20827797153724e-06	Upregulated
E. coli	b2172	-3.04027800551097	1.21674909138458e-06	Downregulated
E. coli	b2659	-3.89430007251875	1.26187404878321e-06	Downregulated
E. coli	b0267	-2.73890624643348	1.27342624143645e-06	Downregulated
E. coli	b3908	-2.98178142853827	1.27342624143645e-06	Downregulated
E. coli	b0870	-2.57979852966206	1.36889779061841e-06	Downregulated
B. bifidum	BbifJCM1254_11210	3.00790510171225	1.47289744252381e-06	Upregulated
E. coli	b1724	-2.41106585501011	1.57003370457401e-06	Downregulated
E. coli	b0897	-3.60680399567262	1.66073513839914e-06	Downregulated
E. coli	b0268	-2.28283620874052	1.87401748232027e-06	Downregulated
E. coli	b0821	-2.45443211875773	1.87419844261443e-06	Downregulated
E. coli	b1619	-3.18139426045222	1.94084223798729e-06	Downregulated
E. coli	b4067	-2.46770547199479	2.2025527483072e-06	Downregulated
E. coli	b2674	-5.49010899160397	2.29645975655738e-06	Downregulated
E. coli	b0346	-2.57791058776662	2.42365756432097e-06	Downregulated
B. infantis	Blon_2257	8.89620222471452	2.52054251374449e-06	Upregulated
E. coli	b3312	2.48284468274594	3.5197924760066e-06	Upregulated
B. bifidum	BbifJCM1254_06360	3.34561989496565	3.5197924760066e-06	Upregulated
E. coli	b0822	-2.00046700756974	3.76227400672849e-06	Downregulated
E. coli	b2535	-3.21556099921467	3.81819594789487e-06	Downregulated
E. coli	b1521	-2.94827237074287	3.85308832923394e-06	Downregulated
E. coli	b1668	-3.24305903196863	4.93804693673774e-06	Downregulated
E. coli	b0823	-2.23971199285064	4.93804693673774e-06	Downregulated
E. coli	b3506	-3.36125548452737	5.83090158285006e-06	Downregulated
E. coli	b2799	-3.38486494492959	6.00032379458073e-06	Downregulated
E. coli	b3555	-2.79227889030181	6.45277578916639e-06	Downregulated
B. infantis	Blon_1259	8.16921769369719	6.54687776660232e-06	Upregulated
E. coli	b0707	-3.61054202867436	6.59310190551339e-06	Downregulated
E. coli	b2302	-3.24825113359743	6.69019183828268e-06	Downregulated
B. bifidum	BbifJCM1254_02860	2.0023965284862	6.7020463951483e-06	Upregulated
B. bifidum	BbifJCM1254_09080	2.54043591660613	6.78789009594785e-06	Upregulated
B. infantis	Blon_1095	7.9441337197483	6.79127970158079e-06	Upregulated
E. coli	b1682	-3.18300418752495	8.23948074575409e-06	Downregulated
B. bifidum	BbifJCM1254_08650	2.10104238959739	9.0466750098629e-06	Upregulated
E. coli	b1480	-2.64222856708983	9.1216936804877e-06	Downregulated
E. coli	b3491	-2.69772037305866	9.48962445191164e-06	Downregulated
E. coli	b3519	-2.98988191905195	1.01781728090959e-05	Downregulated
E. coli	b4330	-3.05304574592643	1.02303778105325e-05	Downregulated
E. coli	b2672	-2.98581596219536	1.07072968722392e-05	Downregulated
E. coli	b2137	-2.89810086931849	1.07780404855735e-05	Downregulated
B. bifidum	BbifJCM1254_08390	2.66734982564049	1.09584021625726e-05	Upregulated
B. infantis	Blon_1836	7.56556289796874	1.11017591314865e-05	Upregulated
E. coli	b4269	-2.14364502791579	1.12017619209445e-05	Downregulated
E. coli	b3517	-4.46285779752527	1.13029995735757e-05	Downregulated
E. coli	b3522	-2.63075084466849	1.23222656942442e-05	Downregulated
B. infantis	Blon_0029	3.42236984675589	1.23222656942442e-05	Upregulated
