microorganism	locus_tag	log2FoldChange	padj	diffexpr
B. bifidum	BbifJCM1254_11210	5.81853705391034	6.25510832237081e-28	Upregulated
B. breve	BBBR_1357	6.24173793444727	6.86754696995744e-28	Upregulated
B. breve	BBBR_0726	7.08959315014883	8.05781079296124e-28	Upregulated
B. breve	BBBR_0712	7.88418936985777	8.1470005210566e-28	Upregulated
B. bifidum	BbifJCM1254_07870	4.39423951298297	9.64055138683116e-28	Upregulated
B. breve	BBBR_1637	6.31610980512974	1.13585797280499e-27	Upregulated
B. breve	BBBR_0670	8.11981953137465	1.19977633049297e-27	Upregulated
B. breve	BBBR_1322	6.4168052978121	1.61409540529959e-27	Upregulated
B. breve	BBBR_1727	5.56291639411571	1.71175698369309e-27	Upregulated
B. breve	BBBR_0874	6.68990343472471	1.76673644908137e-27	Upregulated
B. bifidum	BbifJCM1254_05840	5.5973279701385	1.83261932819621e-27	Upregulated
B. breve	BBBR_1812	7.0671006394082	2.23190788558848e-27	Upregulated
B. breve	BBBR_0414	6.96319339440835	2.41035552155002e-27	Upregulated
B. breve	BBBR_0470	6.39734818025681	2.41035552155002e-27	Upregulated
B. breve	BBBR_0887	6.12452434738209	2.42240196848289e-27	Upregulated
B. bifidum	BbifJCM1254_12810	5.13967436944674	2.71725662811148e-27	Upregulated
B. infantis	Blon_1087	4.93534109634663	2.74586447426794e-27	Upregulated
B. bifidum	BbifJCM1254_13270	5.58038242865585	2.91200829097898e-27	Upregulated
B. bifidum	BbifJCM1254_14950	4.79669772458225	3.18164865156473e-27	Upregulated
B. breve	BBBR_0250	6.19010036964599	3.29163167186886e-27	Upregulated
B. bifidum	BbifJCM1254_09570	4.33067563738767	3.43149066622568e-27	Upregulated
B. breve	BBBR_0022	4.5211823603323	3.85487930213678e-27	Upregulated
B. bifidum	BbifJCM1254_14630	5.40039044302233	3.86021517946865e-27	Upregulated
B. breve	BBBR_0682	6.44427244624913	4.13748411174963e-27	Upregulated
B. breve	BBBR_1195	7.70126238193715	4.16921907561645e-27	Upregulated
B. breve	BBBR_0399	7.4739347156732	4.26204886348037e-27	Upregulated
B. breve	BBBR_1236	5.40921211589116	4.3620975758936e-27	Upregulated
B. bifidum	BbifJCM1254_02460	4.84314633386372	4.64885554763139e-27	Upregulated
B. bifidum	BbifJCM1254_17400	6.86211355062751	4.90675395949749e-27	Upregulated
B. breve	BBBR_1538	7.03655978050758	4.90675395949749e-27	Upregulated
B. breve	BBBR_0710	4.13835493803124	5.4108197556519e-27	Upregulated
B. breve	BBBR_0526	6.46989338053634	5.4108197556519e-27	Upregulated
B. breve	BBBR_1653	6.74372750188434	5.47086606650111e-27	Upregulated
B. bifidum	BbifJCM1254_09080	5.23414817241554	5.6331764077463e-27	Upregulated
B. breve	BBBR_1756	6.98948002144252	5.70638146092155e-27	Upregulated
B. bifidum	BbifJCM1254_11330	3.90433350802308	6.19358499019495e-27	Upregulated
B. breve	BBBR_0489	8.17352313944426	6.23069785358129e-27	Upregulated
B. breve	BBBR_1902	8.34097473568017	6.24909971352611e-27	Upregulated
B. infantis	Blon_0513	6.40448023630609	8.87208473375301e-27	Upregulated
B. infantis	Blon_2270	6.56682291967438	8.97345805912163e-27	Upregulated
B. bifidum	BbifJCM1254_15790	5.12337913635599	9.7833510897864e-27	Upregulated
B. bifidum	BbifJCM1254_07580	3.21095738491481	9.89411265723095e-27	Upregulated
B. breve	BBBR_0164	5.33278075090423	1.08693932625593e-26	Upregulated
B. breve	BBBR_1317	6.62346852192335	1.10559098287353e-26	Upregulated
B. bifidum	BbifJCM1254_14120	5.50308316047572	1.14871713622919e-26	Upregulated
B. bifidum	BbifJCM1254_08910	4.41232646364233	1.17773593601587e-26	Upregulated
B. bifidum	BbifJCM1254_16280	5.30945726480782	1.23340703192594e-26	Upregulated
B. bifidum	BbifJCM1254_13010	4.79090102829204	1.24673410745587e-26	Upregulated
B. breve	BBBR_0882	6.38452100992448	1.28488369970447e-26	Upregulated
B. breve	BBBR_0256	6.9324094497336	1.70930245517519e-26	Upregulated
B. bifidum	BbifJCM1254_01100	4.2894134151529	1.80358849650961e-26	Upregulated
B. breve	BBBR_1921	7.66365558943364	1.87838910754392e-26	Upregulated
B. breve	BBBR_0071	7.35239280831115	2.19815992561501e-26	Upregulated
B. bifidum	BbifJCM1254_12610	4.96905714884142	2.21714049591949e-26	Upregulated
B. breve	BBBR_1090	4.82238699045735	2.5190304099027e-26	Upregulated
B. breve	BBBR_0627	6.59942897441588	3.03082700536509e-26	Upregulated
B. bifidum	BbifJCM1254_02260	5.16590350798406	3.105795770489e-26	Upregulated
B. breve	BBBR_0615	6.86034581023844	3.341937770941e-26	Upregulated
B. breve	BBBR_0264	5.01361211092804	3.66514830456401e-26	Upregulated
B. bifidum	BbifJCM1254_00820	5.04091068548806	4.00399662511615e-26	Upregulated
B. breve	BBBR_1634	6.02533608799739	4.59702288698593e-26	Upregulated
B. bifidum	BbifJCM1254_12910	4.76528804267716	4.87335120418111e-26	Upregulated
B. breve	BBBR_1883	7.69116121922051	5.17580681740262e-26	Upregulated
B. breve	BBBR_0579	6.96049415510385	5.48720697524013e-26	Upregulated
B. bifidum	BbifJCM1254_03680	5.52332014243627	5.8024344148596e-26	Upregulated
B. bifidum	BbifJCM1254_10390	8.01766517540869	6.68772738171222e-26	Upregulated
B. breve	BBBR_0172	7.61144895708159	7.6359197916308e-26	Upregulated
B. breve	BBBR_1002	6.66880771273645	7.84854989441844e-26	Upregulated
B. breve	BBBR_1626	6.48167258278051	7.84854989441844e-26	Upregulated
B. breve	BBBR_1745	12.0191628332253	8.12129597676985e-26	Upregulated
B. bifidum	BbifJCM1254_02130	4.48137158799992	8.5764756434602e-26	Upregulated
B. breve	BBBR_1435	5.05097041699405	9.36252870005953e-26	Upregulated
B. breve	BBBR_0428	7.19972968968862	9.87754944011749e-26	Upregulated
B. bifidum	BbifJCM1254_03780	6.16012307943359	1.01799133606302e-25	Upregulated
B. breve	BBBR_0590	5.15116850255557	1.04295285653121e-25	Upregulated
B. bifidum	BbifJCM1254_15080	6.65659263659414	1.0651941502196e-25	Upregulated
B. breve	BBBR_1158	6.64692022814357	1.12203367209157e-25	Upregulated
B. breve	BBBR_1406	4.93442381887867	1.14186460458593e-25	Upregulated
B. bifidum	BbifJCM1254_07980	4.54878727828166	1.42679443391019e-25	Upregulated
B. bifidum	BbifJCM1254_08070	5.20852186708255	1.46715488776247e-25	Upregulated
B. breve	BBBR_0152	7.26295613580928	1.69171771661794e-25	Upregulated
B. breve	BBBR_0193	6.666853881046	1.70570215188956e-25	Upregulated
B. breve	BBBR_1417	6.57065293682669	1.88419565819869e-25	Upregulated
